__index__filename	accession	path	manifest_checksum	manifest_gs_path	index_sheet	in_working
12_7_22_R941_HG01258_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	SRR31367244					
NWM191b-1_S8_L002_R1_001.fastq.gz		s3://human-pangenomics/working/HPRC/HG01891/raw_data/hic/NWM191b-1_S8_L002_R1_001.fastq.gz	f91e2f3900ef001ea708c12e7d228f82	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG01891/raw_data/hic/NWM191b-1_S8_L002_R1_001.fastq.gz	hic	true
m64043_210620_041711.hifi_reads.bam	SRR18189661	s3://human-pangenomics/working/HPRC/HG01993/raw_data/PacBio_HiFi/m64043_210620_041711.hifi_reads.bam	e2d5b400bfe39083d835d443ae2ced4e	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG01993/raw_data/PacBio_HiFi/m64043_210620_041711.hifi_reads.bam	hifi	true
08_03_21_R941_HG02984_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam		s3://human-pangenomics/working/HPRC/HG02984/raw_data/nanopore/guppy_6/08_03_21_R941_HG02984_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	69a011b5fd70179fce49cf06afffa4f3	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02984/raw_data/nanopore/guppy_6/08_03_21_R941_HG02984_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ont	true
NWM238a-2_S22_L003_R1_001.fastq.gz		s3://human-pangenomics/working/HPRC/HG02572/raw_data/hic/NWM238a-2_S22_L003_R1_001.fastq.gz	e6adde2841182027dad7b84db049285e	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02572/raw_data/hic/NWM238a-2_S22_L003_R1_001.fastq.gz	hic	true
HG01106.lymph.m84046_240713_071511_s3.flnc.bam		s3://human-pangenomics/working/HPRC/HG01106/raw_data/PacBio_Kinnex/HG01106.lymph.m84046_240713_071511_s3.flnc.bam	766356a59f371a74593c3a2574c80784	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG01106/raw_data/PacBio_Kinnex/HG01106.lymph.m84046_240713_071511_s3.flnc.bam	kinnex	true
m84046_230621_234848_s2.hifi_reads.bc2043.bam	SRR29483145	s3://human-pangenomics/working/HPRC/HG00126/raw_data/PacBio_HiFi/m84046_230621_234848_s2.hifi_reads.bc2043.bam	e026a7bd9af23c9f1734e89bd73206c5	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG00126/raw_data/PacBio_HiFi/m84046_230621_234848_s2.hifi_reads.bc2043.bam	hifi	true
08_03_21_R941_HG04157_2_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	SRR26304604					
NA19909-2_FC4_S56_L003_R1_001.fastq.gz		s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19909/raw_data/hic/NA19909-2_FC4_S56_L003_R1_001.fastq.gz			hic	false
m64043_210508_033135.hifi_reads.bam	SRR18189656	s3://human-pangenomics/working/HPRC/HG02523/raw_data/PacBio_HiFi/m64043_210508_033135.hifi_reads.bam	369fe469927a535b15f7eea931269638	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02523/raw_data/PacBio_HiFi/m64043_210508_033135.hifi_reads.bam	hifi	true
NA18971-1_S3_L003_R2_001.fastq.gz	SRR30242519	s3://human-pangenomics/working/HPRC/NA18971/raw_data/hic/NA18971-1_S3_L003_R2_001.fastq.gz	cb19cdb3c9527d4f41f38eb0034f399e	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/NA18971/raw_data/hic/NA18971-1_S3_L003_R2_001.fastq.gz	hic	true
08_25_21_R941_HG02683_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR26313827					
HG01167.final.cram		s3://human-pangenomics/working/HPRC/HG01167/raw_data/Illumina/child/HG01167.final.cram	db310caaaf34566c9ea7e77a6306adad	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG01167/raw_data/Illumina/child/HG01167.final.cram	ill	true
HG02451-1_S2_L004_R2_001.fastq.gz	SRR30310855	s3://human-pangenomics/working/HPRC/HG02451/raw_data/hic/HG02451-1_S2_L004_R2_001.fastq.gz	0847fada83d96d64b0e23e56bec3ac06	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02451/raw_data/hic/HG02451-1_S2_L004_R2_001.fastq.gz	hic	true
HG03742.final.cram		s3://human-pangenomics/working/HPRC/HG03742/raw_data/Illumina/child/HG03742.final.cram	96cdce6e2bfc0156172bd02cec9023b2	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG03742/raw_data/Illumina/child/HG03742.final.cram	ill	true
NA18952-2_FC1_S14_L002_R1_001.fastq.gz	SRR30310926	s3://human-pangenomics/working/HPRC/NA18952/raw_data/hic/NA18952-2_FC1_S14_L002_R1_001.fastq.gz	4d0805cffbcfcd7b2b4a0d7fa6eb9a94	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/NA18952/raw_data/hic/NA18952-2_FC1_S14_L002_R1_001.fastq.gz	hic	true
s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG00344/raw_data/hic/HG00344-2_FC2_S30_L002_R1_001.fastq.gz	SRR34949617					
NWM236b-1_S16_L004_R2_001.fastq.gz		s3://human-pangenomics/working/HPRC/HG00438/raw_data/hic/NWM236b-1_S16_L004_R2_001.fastq.gz	f58df7742c97fa5696376cf13ffd4f0d	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG00438/raw_data/hic/NWM236b-1_S16_L004_R2_001.fastq.gz	hic	true
NWM188b-1_S5_L004_R1_001.fastq.gz		s3://human-pangenomics/working/HPRC/HG02257/raw_data/hic/NWM188b-1_S5_L004_R1_001.fastq.gz	4037d94a117e0c330de9300ff2b8d4a9	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02257/raw_data/hic/NWM188b-1_S5_L004_R1_001.fastq.gz	hic	true
HG02074-08c-1_S15_L002_R1_001.fastq.gz	SRR30613799	s3://human-pangenomics/working/HPRC/HG02074/raw_data/hic/HG02074-08c-1_S15_L002_R1_001.fastq.gz	1ee3696895f487c8d3734e5e43f9f91a	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02074/raw_data/hic/HG02074-08c-1_S15_L002_R1_001.fastq.gz	hic	true
m64043_211124_192057.5mc.hifi_reads.bam	SRR23732279	s3://human-pangenomics/working/HPRC/HG01192/raw_data/PacBio_HiFi/m64043_211124_192057.5mc.hifi_reads.bam	c022407f0da0a0c48eecd22cf2a98942	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG01192/raw_data/PacBio_HiFi/m64043_211124_192057.5mc.hifi_reads.bam	hifi	true
m64076_200211_192227.ccs.bam	SRR13684276	s3://human-pangenomics/working/HPRC/HG02486/raw_data/PacBio_HiFi/m64076_200211_192227.ccs.bam	243d226be01ebfac57c22229fb010b43	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02486/raw_data/PacBio_HiFi/m64076_200211_192227.ccs.bam	hifi	true
HG01496-43a-1_S13_L003_R1_001.fastq.gz	SRR30613664	s3://human-pangenomics/working/HPRC/HG01496/raw_data/hic/HG01496-43a-1_S13_L003_R1_001.fastq.gz	efa2922feb4237d6e67f90ad1b8e2e0d	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG01496/raw_data/hic/HG01496-43a-1_S13_L003_R1_001.fastq.gz	hic	true
HG02470-2_FC2_S40_L004_R1_001.fastq.gz						
07_20_21_R941_HG02698_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	SRR26313845					
HG01358_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR31366904	s3://human-pangenomics/working/HPRC/HG01358/raw_data/nanopore/guppy_6/HG01358_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	fbd691b7042faf36a6b08e76e3ce47fc	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG01358/raw_data/nanopore/guppy_6/HG01358_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ont	true
HG01943-51f-2_S16_L003_R2_001.fastq.gz	SRR30613722	s3://human-pangenomics/working/HPRC/HG01943/raw_data/hic/HG01943-51f-2_S16_L003_R2_001.fastq.gz	7b6237e358f30cacb6aaf8be7286e781	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG01943/raw_data/hic/HG01943-51f-2_S16_L003_R2_001.fastq.gz	hic	true
s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG03688/raw_data/hic/HG03688-2_FC4_S70_L004_R2_001.fastq.gz	SRR34949688					
m64330e_220412_185021.5mc.hifi_reads.bam	SRR30151964	s3://human-pangenomics/working/HPRC/HG01960/raw_data/PacBio_HiFi/primrose/m64330e_220412_185021.5mc.hifi_reads.bam	73de89135c916956578639a1c30bdd40	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG01960/raw_data/PacBio_HiFi/primrose/m64330e_220412_185021.5mc.hifi_reads.bam	hifi	true
m84081_230609_201402_s3.hifi_reads.bc2009.bam	SRR29396857	s3://human-pangenomics/working/HPRC/NA18952/raw_data/PacBio_HiFi/m84081_230609_201402_s3.hifi_reads.bc2009.bam	da23fa531d26ab3abebdad27b1087c6a	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/NA18952/raw_data/PacBio_HiFi/m84081_230609_201402_s3.hifi_reads.bc2009.bam	hifi	true
HG02273-2_S19i_L001_R1_001.fastq.gz	SRR30242180	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-2_S19i_L001_R1_001.fastq.gz	512723f909c67ee30c0130132fd1ed49	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-2_S19i_L001_R1_001.fastq.gz	hic	true
HG03369-2_FC3_S38_L002_R2_001.fastq.gz		s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG03369/raw_data/hic/HG03369-2_FC3_S38_L002_R2_001.fastq.gz			hic	false
NA20503.final.cram		s3://human-pangenomics/working/HPRC/NA20503/raw_data/Illumina/child/NA20503.final.cram	47e23b70f2a465e56098821c0740edd5	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/NA20503/raw_data/Illumina/child/NA20503.final.cram	ill	true
NWM205a-1_S18_L001_R2_001.fastq.gz		s3://human-pangenomics/working/HPRC/HG02572/raw_data/hic/NWM205a-1_S18_L001_R2_001.fastq.gz	d92d1725446f468d9c5e0d07130c657b	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02572/raw_data/hic/NWM205a-1_S18_L001_R2_001.fastq.gz	hic	true
s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG02523/raw_data/hic/HG02523-1_FC1_S75_L004_R1_001.fastq.gz	SRR34949603					
HG02922-2_S20_L001_R1_001.fastq.gz	SRR30242400	s3://human-pangenomics/working/HPRC/HG02922/raw_data/hic/HG02922-2_S20_L001_R1_001.fastq.gz	56b9187b6f2e9abde304383e0639ec28	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02922/raw_data/hic/HG02922-2_S20_L001_R1_001.fastq.gz	hic	true
NWM033-2_S15_L002_R1_001.trimmed.fastq.gz		s3://human-pangenomics/working/HPRC_PLUS/HG01109/raw_data/hic/NWM033-2_S15_L002_R1_001.trimmed.fastq.gz	ee46d4b18824e72854762b1df13b035b	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC_PLUS/HG01109/raw_data/hic/NWM033-2_S15_L002_R1_001.trimmed.fastq.gz	hic	true
08_17_21_R941_HG02735_3_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	SRR26313854					
NWM185c-1_S2_L004_R1_001.fastq.gz		s3://human-pangenomics/working/HPRC/HG01361/raw_data/hic/NWM185c-1_S2_L004_R1_001.fastq.gz	82d8d68e8b952abcd5834d9e7f0afb76	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG01361/raw_data/hic/NWM185c-1_S2_L004_R1_001.fastq.gz	hic	true
s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19682/raw_data/hic/NA19682-1_FC4_S55_L003_R1_001.fastq.gz	SRR34949405					
HG02738-40a-2_S18_L004_R2_001.fastq.gz	SRR30613765	s3://human-pangenomics/working/HPRC/HG02738/raw_data/hic/HG02738-40a-2_S18_L004_R2_001.fastq.gz	62c7a35588d3ac307a9628eb1cf2e49d	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02738/raw_data/hic/HG02738-40a-2_S18_L004_R2_001.fastq.gz	hic	true
m64043_211121_164646-bc1008.5mc.hifi_reads.bam	SRR23732285					
s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19909/raw_data/hic/NA19909-1_FC4_S54_L003_R1_001.fastq.gz	SRR34949644					
s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG03654/raw_data/hic/HG03654-2_FC1_S68_L004_R2_001.fastq.gz	SRR34949436					
HG01894-2_FC2_S6_L001_R1_001.fastq.gz	SRR34899879					
HG00321-1_FC1_S11_L003_R2_001.fastq.gz	SRR30310954	s3://human-pangenomics/working/HPRC/HG00321/raw_data/hic/HG00321-1_FC1_S11_L003_R2_001.fastq.gz	a57738d2a9b13270868da5596ba64609	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG00321/raw_data/hic/HG00321-1_FC1_S11_L003_R2_001.fastq.gz	hic	true
HG02178.lymph.m84081_240724_105227_s4-m84081_240724_085257_s3.flnc.bam		s3://human-pangenomics/working/HPRC/HG02178/raw_data/PacBio_Kinnex/HG02178.lymph.m84081_240724_105227_s4-m84081_240724_085257_s3.flnc.bam	50c8729a5339181a6e7fe4525120b434	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02178/raw_data/PacBio_Kinnex/HG02178.lymph.m84081_240724_105227_s4-m84081_240724_085257_s3.flnc.bam	kinnex	true
SMRTcell-1784.m64467e_220908_142429.pbccs-6.3.0.hifi_reads.primrose-1.2.0.5mC.bam		s3://human-pangenomics/submissions/93E3513C-507E-4002-B2E8-41E049C0593A--NISC_HiFi_TopUp_2022_with_5mC/HG02080/SMRTcell-1784.m64467e_220908_142429.pbccs-6.3.0.hifi_reads.primrose-1.2.0.5mC.bam			hifi	false
m64076_220904_113359-bc2054.5mc.hifi_reads.bam	SRR23922648	s3://human-pangenomics/working/HPRC/HG02165/raw_data/PacBio_HiFi/m64076_220904_113359-bc2054.5mc.hifi_reads.bam	3e197baa55d682fb76a2f807bf137b3e	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02165/raw_data/PacBio_HiFi/m64076_220904_113359-bc2054.5mc.hifi_reads.bam	hifi	true
NA18952-1_FC2_S13_L002_R2_001.fastq.gz	SRR30310927	s3://human-pangenomics/working/HPRC/NA18952/raw_data/hic/NA18952-1_FC2_S13_L002_R2_001.fastq.gz	5a323579384047deee1ae9b3a326aaba	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/NA18952/raw_data/hic/NA18952-1_FC2_S13_L002_R2_001.fastq.gz	hic	true
m84046_230621_234848_s2.hifi_reads.bc2045.bam	SRR29483105	s3://human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230621_234848_s2.hifi_reads.bc2045.bam	25f14c609077611470101453df81bcc1	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG00133/raw_data/PacBio_HiFi/m84046_230621_234848_s2.hifi_reads.bc2045.bam	hifi	true
HG02083-1_FC3_S74_L004_R2_001.fastq.gz		s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG02083/raw_data/hic/HG02083-1_FC3_S74_L004_R2_001.fastq.gz			hic	false
s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA20806/raw_data/hic/NA20806-1_FC2_S43_L002_R2_001.fastq.gz	SRR34949491					
s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19131/raw_data/hic/NA19131-2_FC2_S21_L001_R1_001.fastq.gz	SRR34949411					
m84091_230905_192642_s1.hifi_reads.bc1015.bam	SRR30336733	s3://human-pangenomics/working/HPRC/HG02841/raw_data/PacBio_HiFi/m84091_230905_192642_s1.hifi_reads.bc1015.bam	efc5ca2c0176093c21a18acf30dbe2da	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02841/raw_data/PacBio_HiFi/m84091_230905_192642_s1.hifi_reads.bc1015.bam	hifi	true
01_24_23_R941_HG01109_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR33820689	s3://human-pangenomics/working/HPRC_PLUS/HG01109/raw_data/nanopore/guppy_6/01_24_23_R941_HG01109_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	9adbde9e0f40e6ee1d413964ac0660c8	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC_PLUS/HG01109/raw_data/nanopore/guppy_6/01_24_23_R941_HG01109_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ont	true
HG01167.lymph.m84203_241023_010712_s4-m84203_241023_030638_s1.flnc.bam		s3://human-pangenomics/working/HPRC/HG01167/raw_data/PacBio_Kinnex/HG01167.lymph.m84203_241023_010712_s4-m84203_241023_030638_s1.flnc.bam	e96d4f51f4461b38ad8ead6fac524a73	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG01167/raw_data/PacBio_Kinnex/HG01167.lymph.m84203_241023_010712_s4-m84203_241023_030638_s1.flnc.bam	kinnex	true
07_27_21_R941_HG04115_4_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	SRR26313818					
HG02257_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR31367001	s3://human-pangenomics/working/HPRC/HG02257/raw_data/nanopore/guppy_6/HG02257_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	d21cdef75bd9f06312b2e1c146e862df	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02257/raw_data/nanopore/guppy_6/HG02257_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ont	true
HG03195-1_S7_L003_R2_001.fastq.gz	SRR30242351	s3://human-pangenomics/working/HPRC/HG03195/raw_data/hic/HG03195-1_S7_L003_R2_001.fastq.gz	ded8bc316a835c96242a7ba12ddec8a5	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG03195/raw_data/hic/HG03195-1_S7_L003_R2_001.fastq.gz	hic	true
NWM185c-1_S2_L004_R2_001.fastq.gz		s3://human-pangenomics/working/HPRC/HG01361/raw_data/hic/NWM185c-1_S2_L004_R2_001.fastq.gz	0bed2af843f269926104d36dba5910fc	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG01361/raw_data/hic/NWM185c-1_S2_L004_R2_001.fastq.gz	hic	true
HG02738.m64076_210718_085619.dc.q20.fastq.gz	SRR25618920	s3://human-pangenomics/working/HPRC/HG02738/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02738.m64076_210718_085619.dc.q20.fastq.gz	59cd58ef7d69115ab866bf68064873c2	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02738/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02738.m64076_210718_085619.dc.q20.fastq.gz	dc	true
HG02074.m54329U_210507_224951.dc.q20.fastq.gz	SRR30729230	s3://human-pangenomics/working/HPRC/HG02074/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02074.m54329U_210507_224951.dc.q20.fastq.gz	b689dcaf0ac6beaad78d58b8f035d723	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02074/raw_data/PacBio_HiFi/deepconsensus/v1pt2/HG02074.m54329U_210507_224951.dc.q20.fastq.gz	dc	true
HG02984-2_S6_L002_R2_001.fastq.gz	SRR30310822	s3://human-pangenomics/working/HPRC/HG02984/raw_data/hic/HG02984-2_S6_L002_R2_001.fastq.gz	2fa2b54fb11d4c88f128fe691e4d1efa	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02984/raw_data/hic/HG02984-2_S6_L002_R2_001.fastq.gz	hic	true
09_06_23_R1041_HPRC_NA19131_2_dorado0.6.0_sup4.3.0_5mCG_5hmCG.bam	SRR29497470					
s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/HG03688/raw_data/hic/HG03688-1_FC4_S67_L004_R2_001.fastq.gz	SRR34949428					
s3://human-pangenomics/submissions/1005B25C-EAFA-40A7-AD42-45759D174009--HIC_Y3_Y4_part2/NA19682/raw_data/hic/NA19682-2_FC1_S57_L003_R1_001.fastq.gz	SRR34949404					
HG01074-1_S1_L001_R2_001.fastq.gz	SRR30310934	s3://human-pangenomics/working/HPRC/HG01074/raw_data/hic/HG01074-1_S1_L001_R2_001.fastq.gz	9c0640cb5cf07db20c3ff2c72d86aec7	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG01074/raw_data/hic/HG01074-1_S1_L001_R2_001.fastq.gz	hic	true
HG00128-2_FC1_S10_L004_R2_001.fastq.gz	SRR30310895	s3://human-pangenomics/working/HPRC/HG00128/raw_data/hic/HG00128-2_FC1_S10_L004_R2_001.fastq.gz	588e438e701ab6df11e8be96f24bb20a	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG00128/raw_data/hic/HG00128-2_FC1_S10_L004_R2_001.fastq.gz	hic	true
HG01258_5_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_fail.bam	SRR31366950					
HG02273-2_S19_L002_R2_001.fastq.gz	SRR30242462	s3://human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-2_S19_L002_R2_001.fastq.gz	5be27d45b211f1e3491ee5bc01f147fb	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02273/raw_data/hic/HG02273-2_S19_L002_R2_001.fastq.gz	hic	true
NA19443.lymph.m84081_240728_110915_s4-m84081_240728_090940_s3.flnc.bam		s3://human-pangenomics/working/HPRC/NA19443/raw_data/PacBio_Kinnex/NA19443.lymph.m84081_240728_110915_s4-m84081_240728_090940_s3.flnc.bam	ae9fbc34aeaa4651860958010c6f644e	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/NA19443/raw_data/PacBio_Kinnex/NA19443.lymph.m84081_240728_110915_s4-m84081_240728_090940_s3.flnc.bam	kinnex	true
HG00106-1_FC1_S29_L003_R2_001.fastq.gz						
NWM205b-2_S22_L004_R2_001.fastq.gz		s3://human-pangenomics/working/HPRC/HG02572/raw_data/hic/NWM205b-2_S22_L004_R2_001.fastq.gz	a981f8ac476cf1e2a0591103a7481f6b	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02572/raw_data/hic/NWM205b-2_S22_L004_R2_001.fastq.gz	hic	true
NA18570-2_S14_L001_R2_001.fastq.gz	SRR30242155	s3://human-pangenomics/working/HPRC/NA18570/raw_data/hic/NA18570-2_S14_L001_R2_001.fastq.gz	3dd34b0913a98453dcd11c398614b373	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/NA18570/raw_data/hic/NA18570-2_S14_L001_R2_001.fastq.gz	hic	true
08_10_21_R941_HG04228_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	SRR26313847	s3://human-pangenomics/working/HPRC/HG04228/raw_data/nanopore/guppy_6/08_10_21_R941_HG04228_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	136696ffec0547d10d7f4b9a223fea8c	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG04228/raw_data/nanopore/guppy_6/08_10_21_R941_HG04228_1_Guppy_6.5.7_450bps_modbases_5mc_cg_sup_prom_pass.bam	ont	true
HG03453.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2.flnc.bam		s3://human-pangenomics/working/HPRC/HG03453/raw_data/PacBio_Kinnex/HG03453.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2.flnc.bam	74cfec480b78e536e306d6c66ba04d35	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG03453/raw_data/PacBio_Kinnex/HG03453.lymph.m84081_240703_203142_s1-m84081_240709_185528_s2.flnc.bam	kinnex	true
m54306Ue_220421_052313.5mc.hifi_reads.bam	SRR30151933	s3://human-pangenomics/working/HPRC/HG02514/raw_data/PacBio_HiFi/primrose/m54306Ue_220421_052313.5mc.hifi_reads.bam	8e5d7ad161926a2b47af00a4527a51cb	gs://fc-dcbd33a0-b9cf-475e-97c5-7fcfa3b51c71/human-pangenomics/working/HPRC/HG02514/raw_data/PacBio_HiFi/primrose/m54306Ue_220421_052313.5mc.hifi_reads.bam	hifi	true
